reference;province;suburb;city;postal_code;retial_name;route;latitude;longitude
pickup_point_1509;Western Cape;Blue Downs;Blue Downs;7105;pharmacy;main;-33.90000;18.60000
pickup_point_806;Western Cape;Somerset West;Cape Town;7129;retail_store;regional;-34.00000;18.80000
pickup_point_905;Western Cape;Somerset West;Somerset West;7129;animal_store;main;-34.00000;18.80000
pickup_point_1296;Western Cape;Somerset West;Cape Town;7129;grocery_store;main;-34.00000;18.70000
pickup_point_229;Western Cape;Macassar;Cape Town;7130;grocery_store;regional;-34.00000;18.70000
pickup_point_338;Western Cape;Somerset West;Cape Town;7130;animal_store;regional;-34.00000;18.80000
pickup_point_407;Western Cape;Somerset West;Cape Town;7130;petrol_station;regional;-34.00000;18.80000
pickup_point_483;Western Cape;Somerset West;Cape Town;7130;animal_store;regional;-34.00000;18.80000
pickup_point_1516;Western Cape;Somerset West;Somerset West;7130;musica;regional;-34.00000;18.80000
pickup_point_1681;Western Cape;Somerset West;Cape Town;7130;retail_store;regional;-34.00000;18.80000
pickup_point_1690;Western Cape;Somerset West;Cape Town;7130;retail_store;regional;-34.00000;18.80000
pickup_point_1701;Western Cape;Helderberg;Somerset West;7130;retail_store;regional;-34.00000;18.80000
pickup_point_1712;Western Cape;Sir Lowrys Pass;Somerset West;7130;retail_store;regional;-34.10000;18.80000
pickup_point_1869;Western Cape;Firgrove;Firgrove;7130;pharmacy;regional;-34.00000;18.80000
pickup_point_2158;Western Cape;Somerset West;Somerset West;7130;grocery_store;regional;-34.00000;18.80000
pickup_point_2164;Western Cape;Somerset West;Somerset West;7130;grocery_store;regional;-34.00000;18.80000
pickup_point_2177;Western Cape;Somerset West;Somerset West;7130;grocery_store;regional;-34.10000;18.80000
pickup_point_2266;Western Cape;Somerset West;Somerset West;7130;spaza_store;regional;-34.00000;18.80000
pickup_point_2283;Western Cape;Macassar;Macassar;7130;grocery_store;regional;-34.00000;18.70000
pickup_point_2760;Western Cape;Heldervue;Somerset West;7130;grocery_store;regional;-34.00000;18.80000
pickup_point_3360;Western Cape;Somerset West;Cape Town;7130;retail_store;regional;-34.00000;18.80000
pickup_point_408;Western Cape;Strand;Cape Town;7139;petrol_station;regional;-34.10000;18.80000
pickup_point_98;Western Cape;Gordons Bay;Cape Town;7140;grocery_store;regional;-34.10000;18.80000
pickup_point_314;Western Cape;Gordons Bay;Cape Town;7140;retail_store;regional;-34.10000;18.80000
pickup_point_753;Western Cape;Strand;Cape Town;7140;grocery_store;regional;-34.10000;18.80000
pickup_point_1657;Western Cape;Strand;Cape Town;7140;grocery_store;main;-34.10000;18.80000
pickup_point_1720;Western Cape;Strand;Cape Town;7140;retail_store;regional;-34.10000;18.80000
pickup_point_1731;Western Cape;Strand;Cape Town;7140;retail_store;regional;-34.10000;18.80000
pickup_point_2019;Western Cape;Strand;Strand;7140;retail_store;regional;-34.10000;18.80000
pickup_point_167;Western Cape;Somerset West;Cape Town;7143;grocery_store;regional;-34.10000;18.80000
pickup_point_88;Western Cape;Grabouw;Grabouw;7160;grocery_store;regional;-34.10000;19.00000
pickup_point_412;Western Cape;Grabouw;Grabouw;7160;petrol_station;regional;-34.10000;19.00000
pickup_point_2959;Western Cape;Grabouw;Grabouw;7160;grocery_store;regional;-34.10000;19.00000
pickup_point_1998;Western Cape;Bot River;Caledon;7185;grocery_store;regional;-34.20000;19.20000
pickup_point_2147;Western Cape;BotRivier;Cape Town;7185;grocery_store;regional;-34.20000;19.10000
pickup_point_443;Western Cape;Kleinmond;Kleinmond;7195;grocery_store;regional;-34.30000;19.00000
pickup_point_526;Western Cape;Kleinmond;Kleinmond;7195;grocery_store;regional;-34.30000;19.00000
pickup_point_1039;Western Cape;Kleinmond;Kleinmond;7195;grocery_store;regional;-34.30000;19.00000
pickup_point_1900;Western Cape;Kleinmond;Kleinmond;7195;grocery_store;regional;-34.30000;19.00000
pickup_point_2110;Western Cape;Kleinmond;Kleinmond;7195;grocery_store;regional;-34.30000;19.00000
pickup_point_139;Western Cape;Pringle Bay;Pringle Bay;7196;grocery_store;regional;-34.30000;18.80000
pickup_point_152;Western Cape;Hermanus;Hermanus;7200;grocery_store;regional;-34.40000;19.20000
pickup_point_258;Western Cape;Hermanus;Hermanus;7200;retail_store;regional;-34.40000;19.20000
pickup_point_342;Western Cape;Sandbaai;Hermanus;7200;animal_store;regional;-34.40000;19.20000
pickup_point_921;Western Cape;Hermanus;Hermanus;7200;grocery_store;main;-34.40000;19.20000
pickup_point_1738;Western Cape;Hermanus;Hermanus;7200;retail_store;regional;-34.40000;19.20000
pickup_point_1974;Western Cape;Hermanus;Hermanus;7200;retail_store;regional;-34.40000;19.20000
pickup_point_2054;Western Cape;Sandbaai;Hermanus;7200;grocery_store;regional;-34.40000;19.10000
pickup_point_2169;Western Cape;Sandbaai;Hermanus;7200;grocery_store;regional;-34.40000;19.10000
pickup_point_2718;Western Cape;Hermanus;Hermanus;7200;grocery_store;regional;-34.30000;19.10000
pickup_point_2909;Western Cape;Hermanus;Hermanus;7200;grocery_store;regional;-34.40000;19.20000
pickup_point_2835;Western Cape;Hawston;Hermanus;7202;grocery_store;regional;-34.30000;19.10000
pickup_point_1022;Western Cape;Stanford;Hermanus;7210;grocery_store;regional;-34.40000;19.40000
pickup_point_259;Western Cape;Gansbaai;Gansbaai;7220;retail_store;regional;-34.50000;19.30000
pickup_point_383;Western Cape;Gaansbaai ;Gaansbaai ;7220;grocery_store;regional;-34.50000;19.30000
pickup_point_1625;Western Cape;Maskahane;Gansbaai;7220;grocery_store;regional;-34.50000;19.30000
pickup_point_2789;Western Cape;Gansbaai;Gansbaai;7220;grocery_store;regional;-34.50000;19.30000
pickup_point_102;Western Cape;Caledon;Caledon;7230;retail_store;regional;-34.20000;19.40000
pickup_point_1739;Western Cape;Caledon;Caledon;7230;retail_store;regional;-34.20000;19.40000
pickup_point_1527;Western Cape;Greyton;Greyton;7233;grocery_store;regional;-34.00000;19.60000
pickup_point_1685;Western Cape;Greyton;Greyton;7233;grocery_store;regional;-34.00000;19.60000
pickup_point_2140;Western Cape;Greyton;Greyton;7233;grocery_store;regional;-34.00000;19.60000
pickup_point_1214;Western Cape;Genadendal;Genadendal;7234;grocery_store;regional;-34.00000;19.50000
pickup_point_1600;Western Cape;Riviersonderend;Caledon;7250;retail_store;regional;-34.10000;19.90000
pickup_point_567;Western Cape;Napier;Napier;7270;grocery_store;regional;-34.40000;19.80000
pickup_point_581;Western Cape;Bredasdorp;Bredasdorp;7280;grocery_store;regional;-34.50000;20.00000
pickup_point_1749;Western Cape;Bredasdorp;Bredasdorp;7280;retail_store;regional;-34.50000;20.00000
pickup_point_1469;Western Cape;LAGULHAS;LAGULHAS;7285;grocery_store;regional;-34.80000;20.00000
pickup_point_3133;Western Cape;Struisbaai;Bredasdorp;7285;grocery_store;regional;-34.80000;20.00000
pickup_point_3147;Western Cape;Struisbaai;Bredasdorp;7285;grocery_store;regional;-34.70000;20.00000
pickup_point_486;Western Cape;Malmesbury;Cape Town;7299;animal_store;regional;-33.40000;18.70000
pickup_point_1759;Western Cape;Malmesbury;Malmesbury;7299;retail_store;regional;-33.40000;18.70000
pickup_point_1644;Western Cape;Malmesbury;Malmesbury;7300;grocery_store;regional;-33.40000;18.70000
pickup_point_1995;Western Cape;Malmesbury;Malmesbury;7300;grocery_store;regional;-33.40000;18.70000
pickup_point_2263;Western Cape;Malmesbury;Malmesbury;7300;spaza_store;regional;-33.40000;18.70000
pickup_point_888;Western Cape;Philadelphia;Philadelphia;7304;grocery_store;regional;-33.60000;18.50000
pickup_point_428;Western Cape;Moorreesburg;Swartland;7310;petrol_station;regional;-33.10000;18.60000
pickup_point_3306;Western Cape;Moorreesburg;Moorreesburg;7310;grocery_store;regional;-33.10000;18.60000
pickup_point_1770;Western Cape;Piketberg;Piketberg;7320;retail_store;regional;-32.90000;18.70000
pickup_point_141;Western Cape;Citrusdal;Citrusdal;7340;grocery_store;regional;-32.50000;19.00000
pickup_point_3309;Western Cape;Citrusdal;Citrusdal;7340;grocery_store;regional;-32.50000;19.00000
pickup_point_1276;Western Cape;Darling;Darling;7345;grocery_store;regional;-33.30000;18.30000
pickup_point_411;Western Cape;Atlantis;Cape Town;7349;petrol_station;regional;-33.50000;18.40000
pickup_point_2187;Western Cape;Atlantis;Cape Town;7349;retail_store;regional;-33.50000;18.40000
pickup_point_3317;Western Cape;Robinvale;Atlantis;7349;grocery_store;regional;-33.50000;18.50000
pickup_point_1551;Western Cape;Yzerfontein;Darling;7351;grocery_store;regional;-33.30000;18.10000
pickup_point_126;Western Cape;Hopefield;Cape Town;7355;grocery_store;regional;-33.00000;18.30000
pickup_point_1020;Western Cape;Hopefield;Hopefield;7355;grocery_store;regional;-33.00000;18.30000
pickup_point_1776;Western Cape;Langebaan;Langebaan;7357;retail_store;regional;-33.00000;18.00000
pickup_point_2661;Western Cape;Langebaan;Langebaan;7357;grocery_store;regional;-33.00000;18.00000
pickup_point_2689;Western Cape;Langebaan;Saldanha;7357;grocery_store;regional;-33.00000;18.00000
pickup_point_321;Western Cape;Velddrift;Cape Town;7365;grocery_store;regional;-32.70000;18.10000
pickup_point_594;Western Cape;Laaiplek;Velddrif;7365;grocery_store;regional;-32.70000;18.10000
pickup_point_3311;Western Cape;Laaiplek;Velddrif;7365;grocery_store;regional;-32.70000;18.10000
pickup_point_1235;Western Cape;Vredenburg;Vredenburg;7380;musica;main;-32.90000;17.90000
pickup_point_1498;Western Cape;Vredenburg;Vredenburg;7380;musica;main;-32.90000;17.90000
pickup_point_1609;Western Cape;Ongegund;Vredenburg;7380;grocery_store;regional;-32.90000;18.00000
pickup_point_1777;Western Cape;Vredenburg;Vredenburg;7380;retail_store;regional;-32.90000;17.90000
pickup_point_1778;Western Cape;Weskus Mall;Vredenburg;7380;retail_store;regional;-32.90000;17.90000
pickup_point_2264;Western Cape;Vredenburg;Vredenburg;7380;spaza_store;regional;-32.90000;17.90000
pickup_point_2568;Western Cape;Vredenburg;Vredenburg;7380;grocery_store;regional;-32.90000;17.90000
pickup_point_2575;Western Cape;Vredenburg;Vredenburg;7380;pharmacy;regional;-32.90000;17.90000
pickup_point_1617;Western Cape;St Helena Bay;St Helena Bay Hotel;7390;grocery_store;regional;-32.70000;18.00000
pickup_point_2186;Western Cape;St Helena Bay;St Helena Bay;7390;grocery_store;regional;-32.70000;18.00000
pickup_point_574;Western Cape;Saldanha;Saldanha;7395;grocery_store;regional;-32.90000;17.90000
pickup_point_250;Western Cape;Pinelands;Cape Town;7405;grocery_store;main;-33.90000;18.50000
pickup_point_267;Western Cape;Brooklyn;Cape Town;7405;retail_store;main;-33.90000;18.40000
pickup_point_856;Western Cape;Maitland;Cape Town;7405;animal_store;main;-33.90000;18.40000
pickup_point_1488;Western Cape;Paarden Eiland;Cape Town;7405;pharmacy;main;-33.90000;18.40000
pickup_point_1781;Western Cape;Pinelands;Cape Town;7405;retail_store;main;-33.90000;18.50000
pickup_point_1784;Western Cape;Pinelands;Cape Town;7405;retail_store;main;-33.90000;18.40000
pickup_point_2647;Western Cape;Maitland;Maitland;7405;grocery_store;main;-33.90000;18.50000
pickup_point_2788;Western Cape;Pinelands;Pinelands;7405;grocery_store;main;-33.90000;18.50000
pickup_point_2990;Western Cape;Pinelands;Pinelands;7405;grocery_store;main;-33.90000;18.50000
pickup_point_3062;Western Cape;Brooklyn;Milnerton;7405;retail_store;main;-33.90000;18.40000
pickup_point_1330;Western Cape;Milnerton;Cape Town;7435;retail_store;main;-33.80000;18.50000
pickup_point_1468;Western Cape;Table view;Cape Town;7439;pharmacy;main;-33.80000;18.50000
pickup_point_86;Western Cape;Milnerton;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_150;Western Cape;Melkbosstrand;Cape Town;7441;grocery_store;regional;-33.70000;18.40000
pickup_point_186;Western Cape;Dunoon;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_191;Western Cape;Edgemead;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_196;Western Cape;Dunoon;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_254;Western Cape;Big Bay;Cape Town;7441;retail_store;main;-33.70000;18.40000
pickup_point_257;Western Cape;Parklands;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_274;Western Cape;Sunningdale;Sunningdale;7441;retail_store;main;-33.70000;18.40000
pickup_point_333;Western Cape;Century City;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_339;Western Cape;Century City;Cape Town ;7441;animal_store;main;-33.80000;18.50000
pickup_point_530;Western Cape;Montague Gardens;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_592;Western Cape;Milnerton;Cape Town;7441;retail_store;main;-33.80000;18.40000
pickup_point_596;Western Cape;Milnerton;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_802;Western Cape;Montague Gardens;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_895;Western Cape;Century City;Cape Town;7441;animal_store;main;-33.80000;18.50000
pickup_point_952;Western Cape;Edgemead;Cape Town;7441;musica;main;-33.80000;18.50000
pickup_point_976;Western Cape;Century City;Cape Town;7441;musica;main;-33.80000;18.50000
pickup_point_1031;Western Cape;Table View;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_1108;Western Cape;Parklands;Cape Town;7441;grocery_store;regional;-33.70000;18.50000
pickup_point_1169;Western Cape;Parklands;Cape Town;7441;grocery_store;regional;-33.80000;18.50000
pickup_point_1258;Western Cape;Burgundy Estate;Cape Town;7441;retail_store;regional;-33.80000;18.50000
pickup_point_1408;Western Cape;Montague Gardens;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_1419;Western Cape;Table view;Table view;7441;musica;main;-33.80000;18.50000
pickup_point_1630;Western Cape;Edgemead;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_1659;Western Cape;Dunoon;Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_1674;Western Cape;Parklands;Parklands;7441;grocery_store;main;-33.80000;18.50000
pickup_point_1785;Western Cape;Bloubergstrand;Cape Town;7441;retail_store;main;-33.80000;18.40000
pickup_point_1786;Western Cape;Milnerton;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_1787;Western Cape;Melkbosstrand;Cape Town;7441;retail_store;regional;-33.70000;18.40000
pickup_point_1788;Western Cape;Table View;Cape Town;7441;retail_store;main;-33.80000;18.40000
pickup_point_1789;Western Cape;Parklands;Cape Town;7441;retail_store;main;-33.80000;18.40000
pickup_point_1790;Western Cape;Flamingovlei;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_1792;Western Cape;Century City;Cape Town;7441;retail_store;main;-33.80000;18.50000
pickup_point_1802;Western Cape;Edgemead;Edgemead;7441;grocery_store;main;-33.80000;18.50000
pickup_point_1965;Western Cape;Century City;Milnerton;7441;retail_store;main;-33.80000;18.50000
pickup_point_2013;Western Cape;Sanddrift;Cape Town;7441;retail_store;regional;-33.80000;18.50000
pickup_point_2021;Western Cape;Parklands;Parklands;7441;grocery_store;main;-33.80000;18.40000
pickup_point_2124;Western Cape;Parklands;Parklands;7441;grocery_store;main;-33.80000;18.40000
pickup_point_2176;Western Cape;Sunset Beach;Milnerton;7441;grocery_store;main;-33.80000;18.40000
pickup_point_2195;Western Cape;Parklands;Parklands;7441;grocery_store;main;-33.80000;18.50000
pickup_point_2262;Western Cape;Century City;Milnerton;7441;spaza_store;main;-33.80000;18.50000
pickup_point_2493;Western Cape;Table View;Cape Town;7441;grocery_store;main;-33.70000;18.50000
pickup_point_2520;Western Cape;Montague Gardens;Milnerton;7441;pharmacy;main;-33.80000;18.50000
pickup_point_2663;Western Cape;Century City;Milnerton;7441;grocery_store;main;-33.80000;18.50000
pickup_point_2790;Western Cape;Table View;Table View;7441;grocery_store;main;-33.80000;18.40000
pickup_point_2804;Western Cape;Bloubergstrand;Table View;7441;grocery_store;main;-33.70000;18.50000
pickup_point_2987;Western Cape;Burgundy Estate;Burgundy Estate;7441;grocery_store;main;-33.80000;18.50000
pickup_point_3031;Western Cape;Table View;City Cape Town;7441;grocery_store;main;-33.80000;18.50000
pickup_point_3199;Western Cape;Big Bay;Blouberg;7441;grocery_store;main;-33.70000;18.40000
pickup_point_1335;Western Cape;Century City;Milnerton;7446;retail_store;main;-33.80000;18.50000
pickup_point_1702;Western Cape;Century City;Milnerton;7446;pharmacy;main;-33.80000;18.50000
pickup_point_100;Western Cape;Langa;Cape Town;7455;grocery_store;main;-33.90000;18.50000
pickup_point_1107;Western Cape;Langa;Cape Town;7455;grocery_store;regional;-33.90000;18.50000
pickup_point_114;Western Cape;Goodwood;Cape Town;7460;grocery_store;main;-33.90000;18.50000
pickup_point_890;Western Cape;Goodwood;Cape Town;7460;retail_store;main;-33.90000;18.50000
pickup_point_1452;Western Cape;Vasco;Cape Town;7460;retail_store;main;-33.80000;18.50000
pickup_point_1472;Western Cape;Epping;Cape Town;7460;pharmacy;main;-33.90000;18.50000
pickup_point_1793;Western Cape;N1 City;Cape Town;7460;retail_store;main;-33.80000;18.50000
pickup_point_1832;Western Cape;Goodwood;Goodwood;7460;pharmacy;main;-33.80000;18.50000
pickup_point_1962;Western Cape;Thornton;Goodwood;7460;grocery_store;main;-33.90000;18.50000
pickup_point_2028;Western Cape;Richmond Est;Goodwood;7460;grocery_store;main;-33.90000;18.50000
pickup_point_2246;Western Cape;Goodwood;Cape Town;7460;grocery_store;main;-33.90000;18.50000
pickup_point_2271;Western Cape;Goodwood;Cape Town;7460;spaza_store;main;-33.80000;18.50000
pickup_point_2276;Western Cape;Rothmanpark;Goodwood;7460;grocery_store;main;-33.80000;18.50000
pickup_point_988;Western Cape;Airport Industria;Cape Town;7490;grocery_store;main;-33.90000;18.50000
pickup_point_1101;Western Cape;AVONWOOD;Cape Town;7490;grocery_store;main;-33.90000;18.50000
pickup_point_1149;Western Cape;Bishop Lavis;Cape Town;7490;grocery_store;main;-33.90000;18.50000
pickup_point_1539;Western Cape;Airport Industria;Cape Town;7490;animal_store;main;-33.90000;18.50000
pickup_point_1655;Western Cape;Bishop Lavis;Cape Town;7490;grocery_store;main;-33.90000;18.50000
pickup_point_1973;Western Cape;Elsies Rivier;Elsies Rivier;7490;grocery_store;main;-33.90000;18.50000
pickup_point_2630;Western Cape;Bishop Lavis;Matroosfontein;7490;grocery_store;main;-33.90000;18.50000
pickup_point_13;Western Cape;Cravenby;Cape Town;7493;grocery_store;main;-33.90000;18.50000
pickup_point_866;Western Cape;Belhar;Cape Town;7493;retail_store;main;-33.90000;18.60000
pickup_point_1284;Western Cape;Belhar;Cape Town;7493;grocery_store;main;-33.90000;18.60000
pickup_point_2041;Western Cape;Belhar;Belhar;7493;grocery_store;main;-33.90000;18.60000
pickup_point_2817;Western Cape;Cravenby;Parow;7493;grocery_store;main;-33.90000;18.50000
pickup_point_3067;Western Cape;Belhar;Belhar;7493;retail_store;main;-33.90000;18.60000
pickup_point_127;Western Cape;Parow;Cape Town;7500;animal_store;main;-33.90000;18.50000
pickup_point_398;Western Cape;Parow;Cape Town;7500;petrol_station;main;-33.90000;18.50000
pickup_point_399;Western Cape;Parow;Cape Town;7500;petrol_station;main;-33.90000;18.50000
pickup_point_685;Western Cape;Parow;Cape Town;7500;retail_store;main;-33.90000;18.50000
pickup_point_1172;Western Cape;Parow;Cape Town;7500;retail_store;main;-33.90000;18.50000
pickup_point_1688;Western Cape;Welgelegen;Parow;7500;pharmacy;main;-33.80000;18.50000
pickup_point_1853;Western Cape;Parow;Parow;7500;pharmacy;main;-33.90000;18.50000
pickup_point_2198;Western Cape;Plattekloof;Cape Town;7500;retail_store;main;-33.80000;18.50000
pickup_point_2268;Western Cape;Parow;Cape Town;7500;spaza_store;main;-33.90000;18.50000
pickup_point_2280;Western Cape;Parow East;Parow;7500;pharmacy;main;-33.90000;18.50000
pickup_point_2916;Western Cape;Parow North;Parow;7500;grocery_store;main;-33.80000;18.50000
pickup_point_2982;Western Cape;Parow Valley;Parow;7500;grocery_store;main;-33.90000;18.50000
pickup_point_245;Western Cape;Belhar;Cape Town;7507;retail_store;main;-33.90000;18.60000
pickup_point_894;Western Cape;CAPE TOWN INTERNATIONAL AIRPORT;Cape Town;7525;animal_store;main;-33.90000;18.50000
pickup_point_57;Western Cape;Bellville;Cape Town;7530;grocery_store;main;-33.80000;18.60000
pickup_point_72;Western Cape;Bellville South;Cape Town;7530;grocery_store;main;-33.90000;18.60000
pickup_point_90;Western Cape;BELLVILLE SOUTH;Cape Town;7530;grocery_store;main;-33.90000;18.60000
pickup_point_335;Western Cape;TYGER VALLEY;Cape Town;7530;animal_store;main;-33.80000;18.60000
pickup_point_401;Western Cape;Bellville;Cape Town;7530;petrol_station;main;-33.90000;18.60000
pickup_point_480;Western Cape;Bellville;Bellville;7530;animal_store;main;-33.90000;18.60000
pickup_point_481;Western Cape;Bellville;Cape Town;7530;animal_store;main;-33.90000;18.60000
pickup_point_541;Western Cape;Bellville;Cape Town;7530;pharmacy;main;-33.80000;18.60000
pickup_point_950;Western Cape;Bellville;Cape Town;7530;musica;main;-33.90000;18.60000
pickup_point_968;Western Cape;Bellville;Cape Town;7530;musica;main;-33.80000;18.60000
pickup_point_1471;Western Cape;Bellville;Cape Town;7530;pharmacy;main;-33.90000;18.60000
pickup_point_1575;Western Cape;Bellville;Cape Town;7530;musica;main;-33.80000;18.60000
pickup_point_1753;Western Cape;Bellville;Bellville;7530;grocery_store;main;-33.80000;18.60000
pickup_point_1794;Western Cape;Bellville;Cape Town;7530;retail_store;main;-33.80000;18.60000
pickup_point_1798;Western Cape;Eikenbosch;Cape Town;7530;retail_store;main;-33.80000;18.60000
pickup_point_2207;Western Cape;Welgemoed;Cape Town;7530;retail_store;main;-33.80000;18.60000
pickup_point_2210;Western Cape;Bellville;Cape Town;7530;retail_store;main;-33.90000;18.60000
pickup_point_2676;Western Cape;Bellville;Cape Town;7530;musica;main;-33.80000;18.60000
pickup_point_3068;Western Cape;Bellville;Bellville;7530;retail_store;main;-33.90000;18.60000
pickup_point_299;Western Cape;Bellville;Cape Town;7535;retail_store;main;-33.90000;18.60000
pickup_point_1764;Western Cape;Bellville;Bellville;7535;grocery_store;main;-33.90000;18.60000
pickup_point_1795;Western Cape;Bellville;Cape Town;7535;retail_store;main;-33.90000;18.60000
pickup_point_1060;Western Cape;TYGER VALLEY;BELLVILLE;7536;grocery_store;main;-33.80000;18.60000
pickup_point_183;Western Cape;Durbanville;Cape Town;7550;grocery_store;main;-33.80000;18.60000
pickup_point_214;Western Cape;Durbanville ;Cape Town;7550;grocery_store;main;-33.70000;18.70000
pickup_point_1153;Western Cape;Durbanville;Cape Town;7550;animal_store;main;-33.80000;18.60000
pickup_point_1170;Western Cape;Durbanville;Cape Town;7550;retail_store;main;-33.80000;18.60000
pickup_point_1417;Western Cape;Pinehurst;Kraaifontein;7550;musica;main;-33.80000;18.60000
pickup_point_1742;Western Cape;Durbanville;Durbanville;7550;grocery_store;main;-33.80000;18.60000
pickup_point_1807;Western Cape;Durbanville;Cape Town;7550;retail_store;main;-33.80000;18.60000
pickup_point_1828;Western Cape;Durbanville;Cape Town;7550;retail_store;main;-33.80000;18.60000
pickup_point_1839;Western Cape;Durbanville;Cape Town;7550;retail_store;main;-33.80000;18.60000
pickup_point_2023;Western Cape;Goedemoed;Durbanville;7550;grocery_store;main;-33.80000;18.60000
pickup_point_3072;Western Cape;Aurora;Durbanville;7550;retail_store;main;-33.80000;18.60000
pickup_point_3078;Western Cape;Sonstraal;Durbanville;7550;retail_store;main;-33.80000;18.60000
pickup_point_3192;Western Cape;Rosendal;Durbanville;7550;grocery_store;main;-33.80000;18.60000
pickup_point_1636;Western Cape;Durbanville;Durbanville;7551;grocery_store;main;-33.80000;18.60000
pickup_point_309;Western Cape;BRACKENFELL;Cape Town;7560;grocery_store;main;-33.80000;18.60000
pickup_point_1372;Western Cape;Brackenfell South;Brackenfell South;7560;retail_store;main;-33.80000;18.60000
pickup_point_1641;Western Cape;Brackenfell;Cape Town;7560;grocery_store;main;-33.80000;18.60000
pickup_point_1754;Western Cape;Brackenfell;Brackenfell;7560;grocery_store;main;-33.80000;18.60000
pickup_point_1849;Western Cape;Brackenfell;Cape Town;7560;retail_store;main;-33.80000;18.60000
pickup_point_1933;Western Cape;Vredekloof;Brackenfell;7560;grocery_store;main;-33.80000;18.60000
pickup_point_2206;Western Cape;Brackenfell;Cape Town;7560;retail_store;main;-33.80000;18.60000
pickup_point_2781;Western Cape;Springbokpark;Brackenfell;7560;grocery_store;main;-33.80000;18.60000
pickup_point_1944;Western Cape;Brackenfell;Brackenfell;7561;grocery_store;main;-33.80000;18.60000
pickup_point_2173;Western Cape;Brackenfell;Brackenfell;7561;grocery_store;main;-33.80000;18.60000
pickup_point_2260;Western Cape;Brackenfell;Brackenfell;7561;spaza_store;main;-33.80000;18.60000
pickup_point_107;Western Cape;Kraaifontein;Cape Town;7570;grocery_store;main;-33.80000;18.70000
pickup_point_108;Western Cape;Kraaifontein;Cape Town;7570;grocery_store;main;-33.80000;18.70000
pickup_point_154;Western Cape;Wallacedene;Kraaifontein East;7570;grocery_store;main;-33.80000;18.70000
pickup_point_157;Western Cape;Kraaifontein;Bloekombos;7570;grocery_store;main;-33.80000;18.70000
pickup_point_166;Western Cape;Wallacedene;Kraaifontein;7570;grocery_store;main;-33.80000;18.70000
pickup_point_178;Western Cape;Kraaifontein;Cape Town;7570;grocery_store;main;-33.80000;18.70000
pickup_point_185;Western Cape;Kraaifontein;Cape Town;7570;grocery_store;main;-33.80000;18.70000
pickup_point_189;Western Cape;Wallacedene;Kraaifontein;7570;grocery_store;main;-33.80000;18.70000
pickup_point_247;Western Cape;Kraaifontein;Cape Town;7570;animal_store;main;-33.80000;18.70000
pickup_point_406;Western Cape;Kraaifontein;Cape Town;7570;petrol_station;main;-33.80000;18.70000
pickup_point_500;Western Cape;Kraaifontein;Cape Town;7570;grocery_store;main;-33.80000;18.70000
pickup_point_1014;Western Cape;Wallacedene;Cape Town;7570;grocery_store;main;-33.80000;18.70000
pickup_point_1104;Western Cape;Kraaifontein;Cape Town;7570;pharmacy;main;-33.80000;18.70000
pickup_point_1588;Western Cape;Kraaifontein;Kraaifontein;7570;retail_store;main;-33.80000;18.70000
pickup_point_1812;Western Cape;Kraaifontein;Kraaifontein;7570;pharmacy;main;-33.80000;18.60000
pickup_point_482;Western Cape;Kuils River;Kuils River;7579;animal_store;main;-33.90000;18.60000
pickup_point_1165;Western Cape;Kuils River;Kuils River;7579;retail_store;main;-33.80000;18.60000
pickup_point_1824;Western Cape;Kuils River;Kuils River;7579;pharmacy;main;-33.90000;18.60000
pickup_point_1859;Western Cape;Kuils River;Cape Town;7579;retail_store;main;-33.90000;18.60000
pickup_point_1870;Western Cape;Kuilsriver;Kuilsriver;7579;retail_store;main;-33.90000;18.60000
pickup_point_2261;Western Cape;Kuils River;Cape Town;7579;spaza_store;main;-33.90000;18.60000
pickup_point_187;Western Cape;Kuilsriver;Cape Town;7580;retail_store;main;-33.90000;18.60000
pickup_point_224;Western Cape;BLACKHEATH;Cape Town;7580;grocery_store;main;-33.90000;18.60000
pickup_point_225;Western Cape;Kuilsriver;Cape Town;7580;grocery_store;main;-33.90000;18.60000
pickup_point_228;Western Cape;Kuilsriver;Cape Town;7580;grocery_store;main;-33.90000;18.60000
pickup_point_513;Western Cape; Kuils River;Cape Town;7580;grocery_store;main;-33.90000;18.60000
pickup_point_1117;Western Cape;Kuilsriver;Cape Town;7580;pharmacy;regional;-33.90000;18.60000
pickup_point_1279;Western Cape;Kuilsriver;Cape Town;7580;grocery_store;main;-33.90000;18.60000
